_id,iso_code,continent,location,date,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,handwashing_facilities,life_expectancy,population,total_cases,total_deaths,people_vaccinated,people_vaccinated_per_hundred,people_fully_vaccinated,people_fully_vaccinated_per_hundred
64db514b1e2c1f18db117b72,CIV,Africa,Cote d'Ivoire,2022-02-11,3601.006,303.74,2.42,19.351,57.78,28160548.0,81040.0,789.0,5546012.0,19.69,3028763.0,10.76
64db514b1e2c1f18db117b7b,CIV,Africa,Cote d'Ivoire,2022-02-20,3601.006,303.74,2.42,19.351,57.78,28160548.0,81346.0,791.0,5812567.0,20.64,3746414.0,13.3
64db514b1e2c1f18db117b88,CIV,Africa,Cote d'Ivoire,2022-03-05,3601.006,303.74,2.42,19.351,57.78,28160548.0,81534.0,795.0,6874956.0,24.41,4006643.0,14.23
64db514b1e2c1f18db117b8b,CIV,Africa,Cote d'Ivoire,2022-03-08,3601.006,303.74,2.42,19.351,57.78,28160548.0,81559.0,795.0,6955366.0,24.7,4178108.0,14.84
64db514b1e2c1f18db117b91,CIV,Africa,Cote d'Ivoire,2022-03-14,3601.006,303.74,2.42,19.351,57.78,28160548.0,81597.0,796.0,6989567.0,24.82,4220241.0,14.99
64db514b1e2c1f18db117b9e,CIV,Africa,Cote d'Ivoire,2022-03-27,3601.006,303.74,2.42,19.351,57.78,28160548.0,81697.0,796.0,7111845.0,25.25,4599452.0,16.33
64db514b1e2c1f18db117bac,CIV,Africa,Cote d'Ivoire,2022-04-10,3601.006,303.74,2.42,19.351,57.78,28160548.0,81814.0,796.0,7927713.0,28.15,5394807.0,19.16
64db514b1e2c1f18db117bbc,CIV,Africa,Cote d'Ivoire,2022-04-26,3601.006,303.74,2.42,19.351,57.78,28160548.0,81893.0,799.0,7952458.0,28.24,5437294.0,19.31
64db514b1e2c1f18db117bd6,CIV,Africa,Cote d'Ivoire,2022-05-22,3601.006,303.74,2.42,19.351,57.78,28160548.0,82057.0,799.0,7952458.0,28.24,5437294.0,19.31
64db514b1e2c1f18db117be4,CIV,Africa,Cote d'Ivoire,2022-06-05,3601.006,303.74,2.42,19.351,57.78,28160548.0,82280.0,799.0,8026397.0,28.5,5540193.0,19.67
64db514b1e2c1f18db117c00,CIV,Africa,Cote d'Ivoire,2022-07-03,3601.006,303.74,2.42,19.351,57.78,28160548.0,83637.0,805.0,9229469.0,32.77,6808411.0,24.18
64db514b1e2c1f18db117c23,CIV,Africa,Cote d'Ivoire,2022-08-07,3601.006,303.74,2.42,19.351,57.78,28160548.0,85712.0,811.0,10469471.0,37.18,8369532.0,29.72
64db514b1e2c1f18db117c31,CIV,Africa,Cote d'Ivoire,2022-08-21,3601.006,303.74,2.42,19.351,57.78,28160548.0,86440.0,817.0,10721755.0,38.07,8670123.0,30.79
64db514b1e2c1f18db117c3f,CIV,Africa,Cote d'Ivoire,2022-09-04,3601.006,303.74,2.42,19.351,57.78,28160548.0,86808.0,819.0,10721755.0,38.07,8817755.0,31.31
64db514b1e2c1f18db117c4d,CIV,Africa,Cote d'Ivoire,2022-09-18,3601.006,303.74,2.42,19.351,57.78,28160548.0,87019.0,822.0,10721755.0,38.07,8817755.0,31.31
64db514b1e2c1f18db117c8c,CIV,Africa,Cote d'Ivoire,2022-11-20,3601.006,303.74,2.42,19.351,57.78,28160548.0,87870.0,830.0,12340126.0,43.82,10429385.0,37.04
64db514b1e2c1f18db117ca8,CIV,Africa,Cote d'Ivoire,2022-12-18,3601.006,303.74,2.42,19.351,57.78,28160548.0,87911.0,830.0,13148381.0,46.69,11660147.0,41.41
64db514b1e2c1f18db117cc4,CIV,Africa,Cote d'Ivoire,2023-01-15,3601.006,303.74,2.42,19.351,57.78,28160548.0,87960.0,833.0,13388664.0,47.54,11966195.0,42.49
64db514b1e2c1f18db117ccb,CIV,Africa,Cote d'Ivoire,2023-01-22,3601.006,303.74,2.42,19.351,57.78,28160548.0,87966.0,833.0,13441295.0,47.73,12043609.0,42.77
64db514b1e2c1f18db117ce7,CIV,Africa,Cote d'Ivoire,2023-02-19,3601.006,303.74,2.42,19.351,57.78,28160548.0,88109.0,834.0,13568372.0,48.18,12164304.0,43.2
64db514c1e2c1f18db11994b,COD,Africa,Democratic Republic of Congo,2021-07-19,808.133,318.949,6.1,4.472,60.68,99010216.0,46355.0,1018.0,76724.0,0.08,2513.0,0.0
64db514c1e2c1f18db119950,COD,Africa,Democratic Republic of Congo,2021-07-24,808.133,318.949,6.1,4.472,60.68,99010216.0,47785.0,1021.0,78871.0,0.08,2513.0,0.0
64db514c1e2c1f18db11995a,COD,Africa,Democratic Republic of Congo,2021-08-03,808.133,318.949,6.1,4.472,60.68,99010216.0,50528.0,1045.0,81910.0,0.08,4260.0,0.0
64db514c1e2c1f18db119960,COD,Africa,Democratic Republic of Congo,2021-08-09,808.133,318.949,6.1,4.472,60.68,99010216.0,51984.0,1048.0,81984.0,0.08,4260.0,0.0
64db514c1e2c1f18db11996b,COD,Africa,Democratic Republic of Congo,2021-08-20,808.133,318.949,6.1,4.472,60.68,99010216.0,53898.0,1053.0,82017.0,0.08,4897.0,0.0
64db514c1e2c1f18db11996e,COD,Africa,Democratic Republic of Congo,2021-08-23,808.133,318.949,6.1,4.472,60.68,99010216.0,54225.0,1057.0,82039.0,0.08,5871.0,0.01
64db514c1e2c1f18db119972,COD,Africa,Democratic Republic of Congo,2021-08-27,808.133,318.949,6.1,4.472,60.68,99010216.0,54862.0,1059.0,82562.0,0.08,11156.0,0.01
64db514c1e2c1f18db119976,COD,Africa,Democratic Republic of Congo,2021-08-31,808.133,318.949,6.1,4.472,60.68,99010216.0,55179.0,1059.0,83081.0,0.08,14737.0,0.01
64db514c1e2c1f18db11997b,COD,Africa,Democratic Republic of Congo,2021-09-05,808.133,318.949,6.1,4.472,60.68,99010216.0,55997.0,1061.0,83667.0,0.08,18047.0,0.02
64db514c1e2c1f18db119981,COD,Africa,Democratic Republic of Congo,2021-09-11,808.133,318.949,6.1,4.472,60.68,99010216.0,56231.0,1068.0,85182.0,0.09,25452.0,0.03
64db514c1e2c1f18db119994,COD,Africa,Democratic Republic of Congo,2021-09-30,808.133,318.949,6.1,4.472,60.68,99010216.0,57021.0,1084.0,99839.0,0.1,36255.0,0.04
64db514c1e2c1f18db1199a7,COD,Africa,Democratic Republic of Congo,2021-10-19,808.133,318.949,6.1,4.472,60.68,99010216.0,57427.0,1091.0,108291.0,0.11,36689.0,0.04
64db514c1e2c1f18db1199ad,COD,Africa,Democratic Republic of Congo,2021-10-25,808.133,318.949,6.1,4.472,60.68,99010216.0,57469.0,1091.0,109579.0,0.11,38155.0,0.04
64db514c1e2c1f18db1199b1,COD,Africa,Democratic Republic of Congo,2021-10-29,808.133,318.949,6.1,4.472,60.68,99010216.0,57564.0,1098.0,110521.0,0.11,38163.0,0.04
64db514c1e2c1f18db1199b6,COD,Africa,Democratic Republic of Congo,2021-11-03,808.133,318.949,6.1,4.472,60.68,99010216.0,57604.0,1098.0,112529.0,0.11,39351.0,0.04
64db514c1e2c1f18db1199bc,COD,Africa,Democratic Republic of Congo,2021-11-09,808.133,318.949,6.1,4.472,60.68,99010216.0,57711.0,1099.0,113921.0,0.12,39780.0,0.04
64db514c1e2c1f18db1199be,COD,Africa,Democratic Republic of Congo,2021-11-11,808.133,318.949,6.1,4.472,60.68,99010216.0,57745.0,1099.0,118759.0,0.12,44789.0,0.05
64db514c1e2c1f18db1199c3,COD,Africa,Democratic Republic of Congo,2021-11-16,808.133,318.949,6.1,4.472,60.68,99010216.0,57911.0,1104.0,120818.0,0.12,45570.0,0.05
64db514c1e2c1f18db1199c9,COD,Africa,Democratic Republic of Congo,2021-11-22,808.133,318.949,6.1,4.472,60.68,99010216.0,58059.0,1104.0,124424.0,0.13,46256.0,0.05
64db514c1e2c1f18db1199cb,COD,Africa,Democratic Republic of Congo,2021-11-24,808.133,318.949,6.1,4.472,60.68,99010216.0,58148.0,1107.0,137606.0,0.14,53013.0,0.05
64db514c1e2c1f18db1199d0,COD,Africa,Democratic Republic of Congo,2021-11-29,808.133,318.949,6.1,4.472,60.68,99010216.0,58318.0,1107.0,142913.0,0.14,56167.0,0.06
64db514c1e2c1f18db1199d2,COD,Africa,Democratic Republic of Congo,2021-12-01,808.133,318.949,6.1,4.472,60.68,99010216.0,58462.0,1113.0,145382.0,0.15,57268.0,0.06
64db514c1e2c1f18db1199d8,COD,Africa,Democratic Republic of Congo,2021-12-07,808.133,318.949,6.1,4.472,60.68,99010216.0,59460.0,1115.0,162994.0,0.16,68345.0,0.07
64db514c1e2c1f18db1199db,COD,Africa,Democratic Republic of Congo,2021-12-10,808.133,318.949,6.1,4.472,60.68,99010216.0,61293.0,1118.0,186741.0,0.19,76888.0,0.08
64db514c1e2c1f18db1199df,COD,Africa,Democratic Republic of Congo,2021-12-14,808.133,318.949,6.1,4.472,60.68,99010216.0,64447.0,1126.0,195619.0,0.2,83718.0,0.08
64db514c1e2c1f18db1199e1,COD,Africa,Democratic Republic of Congo,2021-12-16,808.133,318.949,6.1,4.472,60.68,99010216.0,66330.0,1126.0,202178.0,0.2,85665.0,0.09
64db514c1e2c1f18db1199e7,COD,Africa,Democratic Republic of Congo,2021-12-22,808.133,318.949,6.1,4.472,60.68,99010216.0,72348.0,1205.0,217382.0,0.22,97680.0,0.1
64db514c1e2c1f18db1199ed,COD,Africa,Democratic Republic of Congo,2021-12-28,808.133,318.949,6.1,4.472,60.68,99010216.0,77118.0,1225.0,226134.0,0.23,105945.0,0.11
64db514c1e2c1f18db1199ee,COD,Africa,Democratic Republic of Congo,2021-12-29,808.133,318.949,6.1,4.472,60.68,99010216.0,77692.0,1225.0,257013.0,0.26,117844.0,0.12
64db514c1e2c1f18db1199f5,COD,Africa,Democratic Republic of Congo,2022-01-05,808.133,318.949,6.1,4.472,60.68,99010216.0,80997.0,1225.0,270263.0,0.27,131316.0,0.13
64db514c1e2c1f18db1199fd,COD,Africa,Democratic Republic of Congo,2022-01-13,808.133,318.949,6.1,4.472,60.68,99010216.0,83194.0,1278.0,307807.0,0.31,160327.0,0.16
64db514c1e2c1f18db119a04,COD,Africa,Democratic Republic of Congo,2022-01-20,808.133,318.949,6.1,4.472,60.68,99010216.0,84635.0,1278.0,314160.0,0.32,166385.0,0.17
64db514c1e2c1f18db119a0b,COD,Africa,Democratic Republic of Congo,2022-01-27,808.133,318.949,6.1,4.472,60.68,99010216.0,85283.0,1278.0,371176.0,0.37,209949.0,0.21
64db514c1e2c1f18db119a0d,COD,Africa,Democratic Republic of Congo,2022-01-29,808.133,318.949,6.1,4.472,60.68,99010216.0,85478.0,1278.0,372564.0,0.38,211035.0,0.21
64db514c1e2c1f18db119a18,COD,Africa,Democratic Republic of Congo,2022-02-09,808.133,318.949,6.1,4.472,60.68,99010216.0,85792.0,1316.0,440134.0,0.44,253900.0,0.26
64db514c1e2c1f18db119a1e,COD,Africa,Democratic Republic of Congo,2022-02-15,808.133,318.949,6.1,4.472,60.68,99010216.0,85850.0,1335.0,606108.0,0.61,339384.0,0.34
64db514c1e2c1f18db119a25,COD,Africa,Democratic Republic of Congo,2022-02-22,808.133,318.949,6.1,4.472,60.68,99010216.0,86017.0,1335.0,703306.0,0.71,420737.0,0.42
64db514c1e2c1f18db119a2b,COD,Africa,Democratic Republic of Congo,2022-02-28,808.133,318.949,6.1,4.472,60.68,99010216.0,86154.0,1335.0,754459.0,0.76,442965.0,0.45
64db514c1e2c1f18db119a50,COD,Africa,Democratic Republic of Congo,2022-04-06,808.133,318.949,6.1,4.472,60.68,99010216.0,86893.0,1337.0,802182.0,0.81,515732.0,0.52
64db514c1e2c1f18db119a7e,COD,Africa,Democratic Republic of Congo,2022-05-22,808.133,318.949,6.1,4.472,60.68,99010216.0,88262.0,1338.0,1895885.0,1.91,1189412.0,1.2
64db514c1e2c1f18db119a8c,COD,Africa,Democratic Republic of Congo,2022-06-05,808.133,318.949,6.1,4.472,60.68,99010216.0,89721.0,1340.0,2416650.0,2.44,1710177.0,1.73
64db514c1e2c1f18db119ab6,COD,Africa,Democratic Republic of Congo,2022-07-17,808.133,318.949,6.1,4.472,60.68,99010216.0,91928.0,1390.0,3450478.0,3.48,2262577.0,2.29
64db514c1e2c1f18db119acb,COD,Africa,Democratic Republic of Congo,2022-08-07,808.133,318.949,6.1,4.472,60.68,99010216.0,92523.0,1393.0,3806618.0,3.84,2471211.0,2.5
64db514c1e2c1f18db119ad2,COD,Africa,Democratic Republic of Congo,2022-08-14,808.133,318.949,6.1,4.472,60.68,99010216.0,92578.0,1393.0,3865896.0,3.9,2527158.0,2.55
64db514c1e2c1f18db119ad9,COD,Africa,Democratic Republic of Congo,2022-08-21,808.133,318.949,6.1,4.472,60.68,99010216.0,92629.0,1396.0,3931185.0,3.97,2585690.0,2.61
64db514c1e2c1f18db119ae0,COD,Africa,Democratic Republic of Congo,2022-08-28,808.133,318.949,6.1,4.472,60.68,99010216.0,92683.0,1401.0,4239729.0,4.28,2842172.0,2.87
64db514c1e2c1f18db119ae7,COD,Africa,Democratic Republic of Congo,2022-09-04,808.133,318.949,6.1,4.472,60.68,99010216.0,92735.0,1405.0,4386801.0,4.43,2873726.0,2.9
64db514c1e2c1f18db119af5,COD,Africa,Democratic Republic of Congo,2022-09-18,808.133,318.949,6.1,4.472,60.68,99010216.0,92841.0,1442.0,4884351.0,4.93,3072010.0,3.1
64db514c1e2c1f18db119b03,COD,Africa,Democratic Republic of Congo,2022-10-02,808.133,318.949,6.1,4.472,60.68,99010216.0,92920.0,1443.0,5544728.0,5.6,3544139.0,3.58
64db514c1e2c1f18db119b11,COD,Africa,Democratic Republic of Congo,2022-10-16,808.133,318.949,6.1,4.472,60.68,99010216.0,92971.0,1444.0,5719214.0,5.78,3720706.0,3.76
64db514c1e2c1f18db119b49,COD,Africa,Democratic Republic of Congo,2022-12-11,808.133,318.949,6.1,4.472,60.68,99010216.0,94713.0,1457.0,9145982.0,9.24,6848697.0,6.92
64db514c1e2c1f18db119b88,COD,Africa,Democratic Republic of Congo,2023-02-12,808.133,318.949,6.1,4.472,60.68,99010216.0,95645.0,1464.0,11549486.0,11.66,9138538.0,9.23
64db514c1e2c1f18db119b9d,COD,Africa,Democratic Republic of Congo,2023-03-05,808.133,318.949,6.1,4.472,60.68,99010216.0,95779.0,1464.0,12557145.0,12.68,10929306.0,11.04
64db514c1e2c1f18db119bb2,COD,Africa,Democratic Republic of Congo,2023-03-26,808.133,318.949,6.1,4.472,60.68,99010216.0,95895.0,1464.0,13919872.0,14.06,11455931.0,11.57
64db514c1e2c1f18db119bb9,COD,Africa,Democratic Republic of Congo,2023-04-02,808.133,318.949,6.1,4.472,60.68,99010216.0,95944.0,1464.0,14629322.0,14.78,12144756.0,12.27
64db514c1e2c1f18db119bc7,COD,Africa,Democratic Republic of Congo,2023-04-16,808.133,318.949,6.1,4.472,60.68,99010216.0,95944.0,1464.0,15388889.0,15.54,12873681.0,13.0
64db514c1e2c1f18db119bf8,COD,Africa,Democratic Republic of Congo,2023-06-04,808.133,318.949,6.1,4.472,60.68,99010216.0,97222.0,1468.0,17045721.0,17.22,14399520.0,14.54
64db514c1e2c1f18db11ad4c,DOM,North America,Dominican Republic,2021-03-30,14600.861,266.653,8.2,55.182,74.08,11228821.0,252182.0,3307.0,856474.0,7.63,54395.0,0.48
64db514c1e2c1f18db11ad5b,DOM,North America,Dominican Republic,2021-04-14,14600.861,266.653,8.2,55.182,74.08,11228821.0,258637.0,3397.0,909898.0,8.1,600000.0,5.34
64db514c1e2c1f18db11ad66,DOM,North America,Dominican Republic,2021-04-25,14600.861,266.653,8.2,55.182,74.08,11228821.0,263944.0,3451.0,993804.0,8.85,754074.0,6.72
64db514c1e2c1f18db11ad67,DOM,North America,Dominican Republic,2021-04-26,14600.861,266.653,8.2,55.182,74.08,11228821.0,264863.0,3454.0,1029281.0,9.17,768065.0,6.84
64db514c1e2c1f18db11ad68,DOM,North America,Dominican Republic,2021-04-27,14600.861,266.653,8.2,55.182,74.08,11228821.0,265403.0,3459.0,1067830.0,9.51,779431.0,6.94
64db514c1e2c1f18db11ad69,DOM,North America,Dominican Republic,2021-04-28,14600.861,266.653,8.2,55.182,74.08,11228821.0,265481.0,3462.0,1106733.0,9.86,787103.0,7.01
64db514c1e2c1f18db11ad6a,DOM,North America,Dominican Republic,2021-04-29,14600.861,266.653,8.2,55.182,74.08,11228821.0,265819.0,3467.0,1143669.0,10.19,791831.0,7.05
64db514c1e2c1f18db11ad6b,DOM,North America,Dominican Republic,2021-04-30,14600.861,266.653,8.2,55.182,74.08,11228821.0,266214.0,3471.0,1174227.0,10.46,795791.0,7.09
64db514c1e2c1f18db11ad6c,DOM,North America,Dominican Republic,2021-05-01,14600.861,266.653,8.2,55.182,74.08,11228821.0,266561.0,3480.0,1185502.0,10.56,796683.0,7.09
64db514c1e2c1f18db11ad6d,DOM,North America,Dominican Republic,2021-05-02,14600.861,266.653,8.2,55.182,74.08,11228821.0,266861.0,3487.0,1192415.0,10.62,796969.0,7.1
64db514c1e2c1f18db11ad6e,DOM,North America,Dominican Republic,2021-05-03,14600.861,266.653,8.2,55.182,74.08,11228821.0,267455.0,3493.0,1251674.0,11.15,800988.0,7.13
64db514c1e2c1f18db11ad6f,DOM,North America,Dominican Republic,2021-05-04,14600.861,266.653,8.2,55.182,74.08,11228821.0,267681.0,3499.0,1319445.0,11.75,804258.0,7.16
64db514c1e2c1f18db11ad70,DOM,North America,Dominican Republic,2021-05-05,14600.861,266.653,8.2,55.182,74.08,11228821.0,268070.0,3504.0,1389890.0,12.38,807263.0,7.19
64db514c1e2c1f18db11ad71,DOM,North America,Dominican Republic,2021-05-06,14600.861,266.653,8.2,55.182,74.08,11228821.0,268561.0,3509.0,1456488.0,12.97,807893.0,7.19
64db514c1e2c1f18db11ad72,DOM,North America,Dominican Republic,2021-05-07,14600.861,266.653,8.2,55.182,74.08,11228821.0,269184.0,3514.0,1515063.0,13.49,810045.0,7.21
64db514c1e2c1f18db11ad73,DOM,North America,Dominican Republic,2021-05-08,14600.861,266.653,8.2,55.182,74.08,11228821.0,269958.0,3517.0,1535083.0,13.67,810445.0,7.22
64db514c1e2c1f18db11ad74,DOM,North America,Dominican Republic,2021-05-09,14600.861,266.653,8.2,55.182,74.08,11228821.0,270600.0,3523.0,1543725.0,13.75,810556.0,7.22
64db514c1e2c1f18db11ad75,DOM,North America,Dominican Republic,2021-05-10,14600.861,266.653,8.2,55.182,74.08,11228821.0,270600.0,3523.0,1671046.0,14.88,812583.0,7.24
64db514c1e2c1f18db11ad76,DOM,North America,Dominican Republic,2021-05-11,14600.861,266.653,8.2,55.182,74.08,11228821.0,272108.0,3540.0,1825500.0,16.26,814909.0,7.26
64db514c1e2c1f18db11ad77,DOM,North America,Dominican Republic,2021-05-12,14600.861,266.653,8.2,55.182,74.08,11228821.0,272809.0,3550.0,1984662.0,17.67,816694.0,7.27
64db514c1e2c1f18db11ad78,DOM,North America,Dominican Republic,2021-05-13,14600.861,266.653,8.2,55.182,74.08,11228821.0,273497.0,3554.0,2122713.0,18.9,818317.0,7.29
64db514c1e2c1f18db11ad79,DOM,North America,Dominican Republic,2021-05-14,14600.861,266.653,8.2,55.182,74.08,11228821.0,274319.0,3560.0,2251255.0,20.05,820232.0,7.3
64db514c1e2c1f18db11ad7a,DOM,North America,Dominican Republic,2021-05-15,14600.861,266.653,8.2,55.182,74.08,11228821.0,275378.0,3565.0,2284580.0,20.35,820525.0,7.31
64db514c1e2c1f18db11ad7b,DOM,North America,Dominican Republic,2021-05-16,14600.861,266.653,8.2,55.182,74.08,11228821.0,276272.0,3569.0,2299179.0,20.48,820641.0,7.31
64db514c1e2c1f18db11ad7d,DOM,North America,Dominican Republic,2021-05-18,14600.861,266.653,8.2,55.182,74.08,11228821.0,277919.0,3589.0,2545132.0,22.67,825594.0,7.35
64db514c1e2c1f18db11ad7e,DOM,North America,Dominican Republic,2021-05-19,14600.861,266.653,8.2,55.182,74.08,11228821.0,278549.0,3597.0,2658818.0,23.68,829313.0,7.39
64db514c1e2c1f18db11ad7f,DOM,North America,Dominican Republic,2021-05-20,14600.861,266.653,8.2,55.182,74.08,11228821.0,279565.0,3597.0,2748532.0,24.48,845114.0,7.53
64db514c1e2c1f18db11ad80,DOM,North America,Dominican Republic,2021-05-21,14600.861,266.653,8.2,55.182,74.08,11228821.0,280994.0,3600.0,2822348.0,25.13,871981.0,7.77
64db514c1e2c1f18db11ad81,DOM,North America,Dominican Republic,2021-05-22,14600.861,266.653,8.2,55.182,74.08,11228821.0,281630.0,3603.0,2845928.0,25.34,879449.0,7.83
64db514c1e2c1f18db11ad82,DOM,North America,Dominican Republic,2021-05-23,14600.861,266.653,8.2,55.182,74.08,11228821.0,282685.0,3606.0,2855808.0,25.43,883202.0,7.87
64db514c1e2c1f18db11ad83,DOM,North America,Dominican Republic,2021-05-24,14600.861,266.653,8.2,55.182,74.08,11228821.0,283729.0,3606.0,2932987.0,26.12,912779.0,8.13
64db514c1e2c1f18db11ad84,DOM,North America,Dominican Republic,2021-05-25,14600.861,266.653,8.2,55.182,74.08,11228821.0,284567.0,3610.0,3003678.0,26.75,944337.0,8.41
64db514c1e2c1f18db11ad85,DOM,North America,Dominican Republic,2021-05-26,14600.861,266.653,8.2,55.182,74.08,11228821.0,285211.0,3610.0,3064800.0,27.29,976512.0,8.7
64db514c1e2c1f18db11ad86,DOM,North America,Dominican Republic,2021-05-27,14600.861,266.653,8.2,55.182,74.08,11228821.0,286269.0,3618.0,3115252.0,27.74,1006332.0,8.96
64db514c1e2c1f18db11ad87,DOM,North America,Dominican Republic,2021-05-28,14600.861,266.653,8.2,55.182,74.08,11228821.0,288034.0,3620.0,3155232.0,28.1,1033751.0,9.21
64db514c1e2c1f18db11ad88,DOM,North America,Dominican Republic,2021-05-29,14600.861,266.653,8.2,55.182,74.08,11228821.0,289288.0,3623.0,3169176.0,28.22,1041039.0,9.27
64db514c1e2c1f18db11ad89,DOM,North America,Dominican Republic,2021-05-30,14600.861,266.653,8.2,55.182,74.08,11228821.0,290526.0,3628.0,3171332.0,28.24,1042831.0,9.29
64db514c1e2c1f18db11ad8a,DOM,North America,Dominican Republic,2021-05-31,14600.861,266.653,8.2,55.182,74.08,11228821.0,291910.0,3628.0,3223950.0,28.71,1087424.0,9.68
64db514c1e2c1f18db11ad8b,DOM,North America,Dominican Republic,2021-06-01,14600.861,266.653,8.2,55.182,74.08,11228821.0,292786.0,3628.0,3313861.0,29.51,1142655.0,10.18
64db514c1e2c1f18db11ad8c,DOM,North America,Dominican Republic,2021-06-02,14600.861,266.653,8.2,55.182,74.08,11228821.0,294021.0,3634.0,3424187.0,30.49,1201200.0,10.7
64db514c1e2c1f18db11ad8d,DOM,North America,Dominican Republic,2021-06-03,14600.861,266.653,8.2,55.182,74.08,11228821.0,295680.0,3637.0,3530338.0,31.44,1231191.0,10.96
64db514c1e2c1f18db11ad8e,DOM,North America,Dominican Republic,2021-06-04,14600.861,266.653,8.2,55.182,74.08,11228821.0,297119.0,3642.0,3687044.0,32.84,1302763.0,11.6
64db514c1e2c1f18db11ad8f,DOM,North America,Dominican Republic,2021-06-05,14600.861,266.653,8.2,55.182,74.08,11228821.0,298414.0,3646.0,3784461.0,33.7,1330909.0,11.85
64db514c1e2c1f18db11ad90,DOM,North America,Dominican Republic,2021-06-06,14600.861,266.653,8.2,55.182,74.08,11228821.0,299681.0,3652.0,3848889.0,34.28,1348310.0,12.01
64db514c1e2c1f18db11ad91,DOM,North America,Dominican Republic,2021-06-07,14600.861,266.653,8.2,55.182,74.08,11228821.0,301078.0,3654.0,3971831.0,35.37,1445238.0,12.87
64db514c1e2c1f18db11ad92,DOM,North America,Dominican Republic,2021-06-08,14600.861,266.653,8.2,55.182,74.08,11228821.0,301984.0,3655.0,4091884.0,36.44,1564664.0,13.93
64db514c1e2c1f18db11ad93,DOM,North America,Dominican Republic,2021-06-09,14600.861,266.653,8.2,55.182,74.08,11228821.0,302988.0,3672.0,4212646.0,37.52,1687954.0,15.03
64db514c1e2c1f18db11ad94,DOM,North America,Dominican Republic,2021-06-10,14600.861,266.653,8.2,55.182,74.08,11228821.0,304428.0,3686.0,4223427.0,37.61,1827556.0,16.28
64db514c1e2c1f18db11ad95,DOM,North America,Dominican Republic,2021-06-11,14600.861,266.653,8.2,55.182,74.08,11228821.0,305569.0,3695.0,4227940.0,37.65,1945871.0,17.33
64db514c1e2c1f18db11ad96,DOM,North America,Dominican Republic,2021-06-12,14600.861,266.653,8.2,55.182,74.08,11228821.0,306698.0,3700.0,4241798.0,37.78,1978069.0,17.62
64db514c1e2c1f18db11ad97,DOM,North America,Dominican Republic,2021-06-13,14600.861,266.653,8.2,55.182,74.08,11228821.0,307847.0,3705.0,4258343.0,37.92,1992998.0,17.75
64db514c1e2c1f18db11ad98,DOM,North America,Dominican Republic,2021-06-14,14600.861,266.653,8.2,55.182,74.08,11228821.0,308650.0,3707.0,4272574.0,38.05,2097995.0,18.68
64db514c1e2c1f18db11ad99,DOM,North America,Dominican Republic,2021-06-15,14600.861,266.653,8.2,55.182,74.08,11228821.0,309477.0,3708.0,4286397.0,38.17,2186707.0,19.47
64db514c1e2c1f18db11ad9a,DOM,North America,Dominican Republic,2021-06-16,14600.861,266.653,8.2,55.182,74.08,11228821.0,310391.0,3717.0,4301394.0,38.31,2252316.0,20.06
64db514c1e2c1f18db11ad9b,DOM,North America,Dominican Republic,2021-06-17,14600.861,266.653,8.2,55.182,74.08,11228821.0,311833.0,3726.0,4344495.0,38.69,2330856.0,20.76
64db514c1e2c1f18db11ad9c,DOM,North America,Dominican Republic,2021-06-18,14600.861,266.653,8.2,55.182,74.08,11228821.0,312815.0,3733.0,4422388.0,39.38,2412686.0,21.49
64db514c1e2c1f18db11ad9d,DOM,North America,Dominican Republic,2021-06-19,14600.861,266.653,8.2,55.182,74.08,11228821.0,314031.0,3742.0,4491478.0,40.0,2452188.0,21.84
64db514c1e2c1f18db11ad9e,DOM,North America,Dominican Republic,2021-06-20,14600.861,266.653,8.2,55.182,74.08,11228821.0,315815.0,3754.0,4541739.0,40.45,2470706.0,22.0
64db514c1e2c1f18db11ad9f,DOM,North America,Dominican Republic,2021-06-21,14600.861,266.653,8.2,55.182,74.08,11228821.0,316787.0,3756.0,4625991.0,41.2,2546487.0,22.68
64db514c1e2c1f18db11ada0,DOM,North America,Dominican Republic,2021-06-22,14600.861,266.653,8.2,55.182,74.08,11228821.0,317645.0,3758.0,4691111.0,41.78,2610476.0,23.25
64db514c1e2c1f18db11ada1,DOM,North America,Dominican Republic,2021-06-23,14600.861,266.653,8.2,55.182,74.08,11228821.0,318368.0,3769.0,4746498.0,42.27,2655737.0,23.65
64db514c1e2c1f18db11ada2,DOM,North America,Dominican Republic,2021-06-24,14600.861,266.653,8.2,55.182,74.08,11228821.0,319254.0,3773.0,4790322.0,42.66,2692223.0,23.98
64db514c1e2c1f18db11ada3,DOM,North America,Dominican Republic,2021-06-25,14600.861,266.653,8.2,55.182,74.08,11228821.0,320136.0,3781.0,4826862.0,42.99,2718646.0,24.21
64db514c1e2c1f18db11ada4,DOM,North America,Dominican Republic,2021-06-26,14600.861,266.653,8.2,55.182,74.08,11228821.0,321073.0,3789.0,4842540.0,43.13,2727265.0,24.29
64db514c1e2c1f18db11ada5,DOM,North America,Dominican Republic,2021-06-27,14600.861,266.653,8.2,55.182,74.08,11228821.0,322071.0,3796.0,4851699.0,43.21,2731358.0,24.32
64db514c1e2c1f18db11ada6,DOM,North America,Dominican Republic,2021-06-28,14600.861,266.653,8.2,55.182,74.08,11228821.0,322778.0,3797.0,4883358.0,43.49,2770178.0,24.67
