_id,iso_code,continent,location,date,new_deaths,total_cases_per_million,median_age,aged_65_older,gdp_per_capita,handwashing_facilities,new_tests_smoothed,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,extreme_poverty,female_smokers,male_smokers,hosp_patients_per_million,excess_mortality_cumulative_absolute,weekly_icu_admissions_per_million
64d29d73c7e1b733c9309a45,JPN,Asia,Japan,10/01/2022,105,171851.461,48.2,27.049,39002.223,,,325673927,104255042,102896575,118522310,,11.2,33.7,,,
64d29d73c7e1b733c9309a46,JPN,Asia,Japan,01/01/2023,208,235676.767,48.2,27.049,39002.223,,,373165799,104558121,103154354,165453324,,11.2,33.7,,,
64d29d73c7e1b733c9309a47,JPN,Asia,Japan,04/01/2023,31,269794.162,48.2,27.049,39002.223,,,383436594,104695742,103368360,175372492,,11.2,33.7,,,
64d29d73c7e1b733c9309a48,JPN,Asia,Japan,07/01/2023,0,272715.688,48.2,27.049,39002.223,,,,,,,,11.2,33.7,,,
64d29d73c7e1b733c9309a49,JEY,Europe,Jersey,04/01/2020,0,685.945,,,,,,,,,,,,,,,
64d29d73c7e1b733c9309a4a,JEY,Europe,Jersey,07/01/2020,0,2743.781,,,,,,,,,,,,,,,
64d29d73c7e1b733c9309a4b,JEY,Europe,Jersey,10/01/2020,0,3655.367,,,,,,,,,,,,,,,
64d29d73c7e1b733c9309a4c,JEY,Europe,Jersey,01/01/2021,2,24820.391,,,,,,,,,,,,,,,
64d29d73c7e1b733c9309a4d,JEY,Europe,Jersey,04/01/2021,0,29017.293,,,,,,,,,,,,,,,
64d29d73c7e1b733c9309a4e,JEY,Europe,Jersey,07/01/2021,0,32501.173,,,,,,,,,,,,,,,
64d29d73c7e1b733c9309a4f,JEY,Europe,Jersey,10/01/2021,0,90598.939,,,,,,,,,,,,,,,
64d29d73c7e1b733c9309a50,JEY,Europe,Jersey,01/01/2022,0,178156.251,,,,,,,,,,,,,,,
64d29d73c7e1b733c9309a51,JEY,Europe,Jersey,04/01/2022,0,422199.357,,,,,,,,,,,,,,,
64d29d73c7e1b733c9309a52,JEY,Europe,Jersey,07/01/2022,0,488221.596,,,,,,,,,,,,,,,
64d29d73c7e1b733c9309a53,JEY,Europe,Jersey,10/01/2022,0,544775.985,,,,,,,,,,,,,,,
64d29d73c7e1b733c9309a54,JEY,Europe,Jersey,01/01/2023,0,593902.307,,,,,,266351,84344,81847,73634,,,,,,
64d29d73c7e1b733c9309a55,JEY,Europe,Jersey,04/01/2023,0,599218.383,,,,,,,,,,,,,,,
64d29d73c7e1b733c9309a56,JEY,Europe,Jersey,07/01/2023,0,599218.383,,,,,,,,,,,,,,,
64d29d73c7e1b733c9309a57,JOR,Asia,Jordan,04/01/2020,0,24.278,23.2,3.81,8337.49,,,,,,,0.1,,,,,
64d29d73c7e1b733c9309a58,JOR,Asia,Jordan,07/01/2020,0,87.543,23.2,3.81,8337.49,,9385,,,,,0.1,,,,,
64d29d73c7e1b733c9309a59,JOR,Asia,Jordan,10/01/2020,4,1047.77,23.2,3.81,8337.49,,9385,,,,,0.1,,,,,
64d29d73c7e1b733c9309a5a,JOR,Asia,Jordan,01/01/2021,19,26094.033,23.2,3.81,8337.49,,19957,,,,,0.1,,,,,
64d29d73c7e1b733c9309a5b,JOR,Asia,Jordan,04/01/2021,111,54189.595,23.2,3.81,8337.49,,43161,,,,,0.1,,,,,
64d29d73c7e1b733c9309a5c,JOR,Asia,Jordan,07/01/2021,7,66579.153,23.2,3.81,8337.49,,3401,,,,,0.1,,,,,
64d29d73c7e1b733c9309a5d,JOR,Asia,Jordan,10/01/2021,8,73004.441,23.2,3.81,8337.49,,26505,7005022,3714327,3290695,,0.1,,,,,
64d29d73c7e1b733c9309a5e,JOR,Asia,Jordan,01/01/2022,33,94224.418,23.2,3.81,8337.49,,35794,,,,,0.1,,,,,
64d29d73c7e1b733c9309a5f,JOR,Asia,Jordan,04/01/2022,0,149964.89,23.2,3.81,8337.49,,6265,,,,,0.1,,,,,
64d29d73c7e1b733c9309a60,JOR,Asia,Jordan,07/01/2022,0,150559.615,23.2,3.81,8337.49,,,,,,,0.1,,,,,
64d29d73c7e1b733c9309a61,JOR,Asia,Jordan,10/01/2022,0,154794.998,23.2,3.81,8337.49,,,,,,,0.1,,,,,
64d29d73c7e1b733c9309a62,JOR,Asia,Jordan,01/01/2023,0,154794.998,23.2,3.81,8337.49,,,,,,,0.1,,,,,
64d29d73c7e1b733c9309a63,JOR,Asia,Jordan,04/01/2023,0,154794.998,23.2,3.81,8337.49,,,,,,,0.1,,,,,
64d29d73c7e1b733c9309a64,JOR,Asia,Jordan,07/01/2023,0,154794.998,23.2,3.81,8337.49,,,,,,,0.1,,,,,
64d29d73c7e1b733c9309a65,KAZ,Asia,Kazakhstan,04/01/2020,1,17.94,30.6,6.991,24055.588,98.999,3067,,,,,0.1,7,43.1,,,
64d29d73c7e1b733c9309a66,KAZ,Asia,Kazakhstan,07/01/2020,0,2116.971,30.6,6.991,24055.588,98.999,19274,,,,,0.1,7,43.1,,,
64d29d73c7e1b733c9309a67,KAZ,Asia,Kazakhstan,10/01/2020,0,7266.575,30.6,6.991,24055.588,98.999,13415,,,,,0.1,7,43.1,,,
64d29d73c7e1b733c9309a68,KAZ,Asia,Kazakhstan,01/01/2021,0,10378.03,30.6,6.991,24055.588,98.999,29110,,,,,0.1,7,43.1,,,
64d29d73c7e1b733c9309a69,KAZ,Asia,Kazakhstan,04/01/2021,0,15335.191,30.6,6.991,24055.588,98.999,42711,,,,,0.1,7,43.1,,,
64d29d73c7e1b733c9309a6a,KAZ,Asia,Kazakhstan,07/01/2021,0,24883.29,30.6,6.991,24055.588,98.999,,5453306,3413684,2039622,,0.1,7,43.1,,,
64d29d73c7e1b733c9309a6b,KAZ,Asia,Kazakhstan,10/01/2021,49,49636.153,30.6,6.991,24055.588,98.999,,14248164,7654566,6593598,,0.1,7,43.1,,,
64d29d73c7e1b733c9309a6c,KAZ,Asia,Kazakhstan,01/01/2022,4,55290.139,30.6,6.991,24055.588,98.999,,17511994,8990965,8521029,,0.1,7,43.1,,,
64d29d73c7e1b733c9309a6d,KAZ,Asia,Kazakhstan,04/01/2022,1,71853.807,30.6,6.991,24055.588,98.999,,,9457806,9168000,,0.1,7,43.1,,,
64d29d73c7e1b733c9309a6e,KAZ,Asia,Kazakhstan,07/01/2022,0,71968.458,30.6,6.991,24055.588,98.999,,,9524896,9308744,,0.1,7,43.1,,,
64d29d73c7e1b733c9309a6f,KAZ,Asia,Kazakhstan,10/01/2022,0,76486.295,30.6,6.991,24055.588,98.999,,,,,,0.1,7,43.1,,,
64d29d73c7e1b733c9309a70,KAZ,Asia,Kazakhstan,01/01/2023,0,77004.544,30.6,6.991,24055.588,98.999,,,,,,0.1,7,43.1,,,
64d29d73c7e1b733c9309a71,KAZ,Asia,Kazakhstan,04/01/2023,1,77373.5,30.6,6.991,24055.588,98.999,,,,,,0.1,7,43.1,,,
64d29d73c7e1b733c9309a72,KAZ,Asia,Kazakhstan,07/01/2023,0,77474.851,30.6,6.991,24055.588,98.999,,,,,,0.1,7,43.1,,,
64d29d73c7e1b733c9309a73,KEN,Africa,Kenya,04/01/2020,0,1.092,20,2.686,2993.028,24.651,164,,,,,36.8,1.2,20.4,,,
64d29d73c7e1b733c9309a74,KEN,Africa,Kenya,07/01/2020,4,117.829,20,2.686,2993.028,24.651,3137,,,,,36.8,1.2,20.4,,,
64d29d73c7e1b733c9309a75,KEN,Africa,Kenya,10/01/2020,4,713.137,20,2.686,2993.028,24.651,3620,,,,,36.8,1.2,20.4,,,
64d29d73c7e1b733c9309a76,KEN,Africa,Kenya,01/01/2021,3,1785.351,20,2.686,2993.028,24.651,3728,,,,,36.8,1.2,20.4,,,
64d29d73c7e1b733c9309a77,KEN,Africa,Kenya,04/01/2021,6,2481.293,20,2.686,2993.028,24.651,6092,,,,,36.8,1.2,20.4,,,
64d29d73c7e1b733c9309a78,KEN,Africa,Kenya,07/01/2021,13,3408.654,20,2.686,2993.028,24.651,5431,1417100,1010954,406146,,36.8,1.2,20.4,,,
64d29d73c7e1b733c9309a79,KEN,Africa,Kenya,10/01/2021,4,4616.798,20,2.686,2993.028,24.651,5431,3811136,2897007,914129,,36.8,1.2,20.4,,,
64d29d73c7e1b733c9309a7a,KEN,Africa,Kenya,01/01/2022,2,5460.702,20,2.686,2993.028,24.651,7836,10121263,,4215806,13215,36.8,1.2,20.4,,,
64d29d73c7e1b733c9309a7b,KEN,Africa,Kenya,04/01/2022,0,5986.268,20,2.686,2993.028,24.651,4127,,,,,36.8,1.2,20.4,,,
64d29d73c7e1b733c9309a7c,KEN,Africa,Kenya,07/01/2022,0,6176.375,20,2.686,2993.028,24.651,,,,,,36.8,1.2,20.4,,,
64d29d73c7e1b733c9309a7d,KEN,Africa,Kenya,10/01/2022,0,6264.108,20,2.686,2993.028,24.651,,,,,,36.8,1.2,20.4,,,
64d29d73c7e1b733c9309a7e,KEN,Africa,Kenya,01/01/2023,0,6339.496,20,2.686,2993.028,24.651,,,,,,36.8,1.2,20.4,,,
64d29d73c7e1b733c9309a7f,KEN,Africa,Kenya,04/01/2023,0,6348.213,20,2.686,2993.028,24.651,,,,,,36.8,1.2,20.4,,,
64d29d73c7e1b733c9309a80,KEN,Africa,Kenya,07/01/2023,0,6363.169,20,2.686,2993.028,24.651,,,,,,36.8,1.2,20.4,,,
64d29d73c7e1b733c9309a81,KIR,Oceania,Kiribati,04/01/2020,0,,23.2,3.895,1981.132,,,,,,,,35.9,58.9,,,
64d29d73c7e1b733c9309a82,KIR,Oceania,Kiribati,07/01/2020,0,,23.2,3.895,1981.132,,,,,,,,35.9,58.9,,,
64d29d73c7e1b733c9309a83,KIR,Oceania,Kiribati,10/01/2020,0,,23.2,3.895,1981.132,,,,,,,,35.9,58.9,,,
64d29d73c7e1b733c9309a84,KIR,Oceania,Kiribati,01/01/2021,0,,23.2,3.895,1981.132,,,,,,,,35.9,58.9,,,
64d29d73c7e1b733c9309a85,KIR,Oceania,Kiribati,04/01/2021,0,,23.2,3.895,1981.132,,,,,,,,35.9,58.9,,,
64d29d73c7e1b733c9309a86,KIR,Oceania,Kiribati,07/01/2021,0,,23.2,3.895,1981.132,,,,,,,,35.9,58.9,,,
64d29d73c7e1b733c9309a87,KIR,Oceania,Kiribati,10/01/2021,0,,23.2,3.895,1981.132,,,,,,,,35.9,58.9,,,
64d29d73c7e1b733c9309a88,KIR,Oceania,Kiribati,01/01/2022,0,,23.2,3.895,1981.132,,,,,,,,35.9,58.9,,,
64d29d73c7e1b733c9309a89,KIR,Oceania,Kiribati,04/01/2022,0,23362.314,23.2,3.895,1981.132,,,,,,,,35.9,58.9,,,
64d29d73c7e1b733c9309a8a,KIR,Oceania,Kiribati,07/01/2022,0,24657.68,23.2,3.895,1981.132,,,,,,,,35.9,58.9,,,
64d29d73c7e1b733c9309a8b,KIR,Oceania,Kiribati,10/01/2022,0,26135.922,23.2,3.895,1981.132,,,,,,,,35.9,58.9,,,
64d29d73c7e1b733c9309a8c,KIR,Oceania,Kiribati,01/01/2023,0,26135.922,23.2,3.895,1981.132,,,,,,,,35.9,58.9,,,
64d29d73c7e1b733c9309a8d,KIR,Oceania,Kiribati,04/01/2023,0,38205.689,23.2,3.895,1981.132,,,,,,,,35.9,58.9,,,
64d29d73c7e1b733c9309a8e,KIR,Oceania,Kiribati,07/01/2023,0,38716.216,23.2,3.895,1981.132,,,,,,,,35.9,58.9,,,
64d29d73c7e1b733c9309a8f,OWID_KOS,Europe,Kosovo,04/01/2020,0,70.141,,,9795.834,,,,,,,0.6,,,,,
64d29d73c7e1b733c9309a90,OWID_KOS,Europe,Kosovo,07/01/2020,2,1590.806,,,9795.834,,,,,,,0.6,,,,,
64d29d73c7e1b733c9309a91,OWID_KOS,Europe,Kosovo,10/01/2020,0,8740.738,,,9795.834,,,,,,,0.6,,,,,
64d29d73c7e1b733c9309a92,OWID_KOS,Europe,Kosovo,01/01/2021,3,28777.604,,,9795.834,,,,,,,0.6,,,,,
64d29d73c7e1b733c9309a93,OWID_KOS,Europe,Kosovo,04/01/2021,14,50718.949,,,9795.834,,,,,,,0.6,,,,,
64d29d73c7e1b733c9309a94,OWID_KOS,Europe,Kosovo,07/01/2021,0,60442.227,,,9795.834,,1452,,,,,0.6,,,,,
64d29d73c7e1b733c9309a95,OWID_KOS,Europe,Kosovo,10/01/2021,4,89797.235,,,9795.834,,3471,1343656,802225,541431,,0.6,,,,,
64d29d73c7e1b733c9309a96,OWID_KOS,Europe,Kosovo,01/01/2022,0,90589.552,,,9795.834,,2762,1674509,,783074,,0.6,,,,,
64d29d73c7e1b733c9309a97,OWID_KOS,Europe,Kosovo,04/01/2022,2,127616.905,,,9795.834,,922,,,,,0.6,,,,,
64d29d73c7e1b733c9309a98,OWID_KOS,Europe,Kosovo,07/01/2022,0,128586.539,,,9795.834,,,1830688,903657,823766,103265,0.6,,,,,
64d29d73c7e1b733c9309a99,OWID_KOS,Europe,Kosovo,10/01/2022,0,152641.103,,,9795.834,,,1836216,906310,824706,105200,0.6,,,,,
64d29d73c7e1b733c9309a9a,OWID_KOS,Europe,Kosovo,01/01/2023,0,152762.308,,,9795.834,,,,,,,0.6,,,,,
64d29d73c7e1b733c9309a9b,OWID_KOS,Europe,Kosovo,04/01/2023,0,153566.97,,,9795.834,,,,,,,0.6,,,,,
64d29d73c7e1b733c9309a9c,OWID_KOS,Europe,Kosovo,07/01/2023,0,153698.835,,,9795.834,,,,,,,0.6,,,,,
64d29d73c7e1b733c9309a9d,KWT,Asia,Kuwait,04/01/2020,0,67.699,33.7,2.345,65530.537,,,,,,,,2.7,37,,,
64d29d73c7e1b733c9309a9e,KWT,Asia,Kuwait,07/01/2020,4,10821.324,33.7,2.345,65530.537,,3688,,,,,,2.7,37,,,
64d29d73c7e1b733c9309a9f,KWT,Asia,Kuwait,10/01/2020,3,24639.215,33.7,2.345,65530.537,,3734,,,,,,2.7,37,,,
64d29d73c7e1b733c9309aa0,KWT,Asia,Kuwait,01/01/2021,1,35274.777,33.7,2.345,65530.537,,2837,,,,,,2.7,37,,,
64d29d73c7e1b733c9309aa1,KWT,Asia,Kuwait,04/01/2021,5,54370.859,33.7,2.345,65530.537,,8656,,,,,,2.7,37,,,
64d29d73c7e1b733c9309aa2,KWT,Asia,Kuwait,07/01/2021,8,83555.054,33.7,2.345,65530.537,,14174,,,,,,2.7,37,,,
64d29d73c7e1b733c9309aa3,KWT,Asia,Kuwait,10/01/2021,1,96431.481,33.7,2.345,65530.537,,17747,,,,,,2.7,37,,,
64d29d73c7e1b733c9309aa4,KWT,Asia,Kuwait,01/01/2022,0,97715.188,33.7,2.345,65530.537,,20757,,,,,,2.7,37,,,
64d29d73c7e1b733c9309aa5,KWT,Asia,Kuwait,04/01/2022,0,147410.355,33.7,2.345,65530.537,,6104,,,,,,2.7,37,,,
64d29d73c7e1b733c9309aa6,KWT,Asia,Kuwait,07/01/2022,0,150964.678,33.7,2.345,65530.537,,,,,,,,2.7,37,,,
64d29d73c7e1b733c9309aa7,KWT,Asia,Kuwait,10/01/2022,0,154453.41,33.7,2.345,65530.537,,,,,,,,2.7,37,,,
64d29d73c7e1b733c9309aa8,KWT,Asia,Kuwait,01/01/2023,0,155302.812,33.7,2.345,65530.537,,,,,,,,2.7,37,,,
64d29d73c7e1b733c9309aa9,KWT,Asia,Kuwait,04/01/2023,0,155806.925,33.7,2.345,65530.537,,,,,,,,2.7,37,,,
64d29d73c7e1b733c9309aaa,KWT,Asia,Kuwait,07/01/2023,0,156006.508,33.7,2.345,65530.537,,,,,,,,2.7,37,,,
64d29d73c7e1b733c9309aab,KGZ,Asia,Kyrgyzstan,04/01/2020,0,,26.3,4.489,3393.474,89.22,,,,,,1.4,3.6,50.5,,,
64d29d73c7e1b733c9309aac,KGZ,Asia,Kyrgyzstan,07/01/2020,0,,26.3,4.489,3393.474,89.22,,,,,,1.4,3.6,50.5,,,
64d29d73c7e1b733c9309aad,KGZ,Asia,Kyrgyzstan,10/01/2020,0,,26.3,4.489,3393.474,89.22,,,,,,1.4,3.6,50.5,,,
64d29d73c7e1b733c9309aae,KGZ,Asia,Kyrgyzstan,01/01/2021,0,,26.3,4.489,3393.474,89.22,,,,,,1.4,3.6,50.5,,,
64d29d73c7e1b733c9309aaf,KGZ,Asia,Kyrgyzstan,04/01/2021,0,,26.3,4.489,3393.474,89.22,,,,,,1.4,3.6,50.5,,,
64d29d73c7e1b733c9309ab0,KGZ,Asia,Kyrgyzstan,07/01/2021,0,954.813,26.3,4.489,3393.474,89.22,,,,,,1.4,3.6,50.5,,,
64d29d73c7e1b733c9309ab1,KGZ,Asia,Kyrgyzstan,10/01/2021,0,9456.429,26.3,4.489,3393.474,89.22,,1466222,835334,625868,,1.4,3.6,50.5,,,
64d29d73c7e1b733c9309ab2,KGZ,Asia,Kyrgyzstan,01/01/2022,0,10389.826,26.3,4.489,3393.474,89.22,,2256018,1231550,,,1.4,3.6,50.5,,,
64d29d73c7e1b733c9309ab3,KGZ,Asia,Kyrgyzstan,04/01/2022,0,12484.803,26.3,4.489,3393.474,89.22,,,,,,1.4,3.6,50.5,,,
64d29d73c7e1b733c9309ab4,KGZ,Asia,Kyrgyzstan,07/01/2022,0,12507.727,26.3,4.489,3393.474,89.22,,3153847,1571540,1321799,,1.4,3.6,50.5,,,
64d29d73c7e1b733c9309ab5,KGZ,Asia,Kyrgyzstan,10/01/2022,0,13131.349,26.3,4.489,3393.474,89.22,,3256790,1603076,1340861,,1.4,3.6,50.5,,,
64d29d73c7e1b733c9309ab6,KGZ,Asia,Kyrgyzstan,01/01/2023,0,13206.154,26.3,4.489,3393.474,89.22,,3369954,1637056,1361203,,1.4,3.6,50.5,,,
64d29d73c7e1b733c9309ab7,KGZ,Asia,Kyrgyzstan,04/01/2023,0,13240.087,26.3,4.489,3393.474,89.22,,3446717,1659351,1375585,,1.4,3.6,50.5,,,
64d29d73c7e1b733c9309ab8,KGZ,Asia,Kyrgyzstan,07/01/2023,0,13256.526,26.3,4.489,3393.474,89.22,,3582413,1707940,1395516,,1.4,3.6,50.5,,,
64d29d73c7e1b733c9309ab9,LAO,Asia,Laos,04/01/2020,0,1.195,24.4,4.029,6397.36,49.839,,,,,,22.7,7.3,51.2,,,
64d29d73c7e1b733c9309aba,LAO,Asia,Laos,07/01/2020,0,2.523,24.4,4.029,6397.36,49.839,,,,,,22.7,7.3,51.2,,,
64d29d73c7e1b733c9309abb,LAO,Asia,Laos,10/01/2020,0,3.055,24.4,4.029,6397.36,49.839,,,,,,22.7,7.3,51.2,,,
64d29d73c7e1b733c9309abc,LAO,Asia,Laos,01/01/2021,0,5.445,24.4,4.029,6397.36,49.839,,,,,,22.7,7.3,51.2,,,
64d29d73c7e1b733c9309abd,LAO,Asia,Laos,04/01/2021,0,6.508,24.4,4.029,6397.36,49.839,,,,,,22.7,7.3,51.2,,,
64d29d73c7e1b733c9309abe,LAO,Asia,Laos,07/01/2021,0,284.748,24.4,4.029,6397.36,49.839,861,,,,,22.7,7.3,51.2,,,
64d29d73c7e1b733c9309abf,LAO,Asia,Laos,10/01/2021,2,3228.644,24.4,4.029,6397.36,49.839,6325,,,,,22.7,7.3,51.2,,,
64d29d73c7e1b733c9309ac0,LAO,Asia,Laos,01/01/2022,2,14885.894,24.4,4.029,6397.36,49.839,3739,,,,,22.7,7.3,51.2,,,
64d29d73c7e1b733c9309ac1,LAO,Asia,Laos,04/01/2022,4,23848.004,24.4,4.029,6397.36,49.839,1359,,,,,22.7,7.3,51.2,,,
64d29d73c7e1b733c9309ac2,LAO,Asia,Laos,07/01/2022,0,27929.828,24.4,4.029,6397.36,49.839,,,,,,22.7,7.3,51.2,,,
64d29d73c7e1b733c9309ac3,LAO,Asia,Laos,10/01/2022,0,28666.4,24.4,4.029,6397.36,49.839,,,,,,22.7,7.3,51.2,,,
64d29d73c7e1b733c9309ac4,LAO,Asia,Laos,01/01/2023,0,28925.515,24.4,4.029,6397.36,49.839,,,,,,22.7,7.3,51.2,,,
64d29d73c7e1b733c9309ac5,LAO,Asia,Laos,04/01/2023,0,28957.523,24.4,4.029,6397.36,49.839,,,,,,22.7,7.3,51.2,,,
64d29d73c7e1b733c9309ac6,LAO,Asia,Laos,07/01/2023,0,29016.889,24.4,4.029,6397.36,49.839,,,,,,22.7,7.3,51.2,,,
64d29d73c7e1b733c9309ac7,LVA,Europe,Latvia,04/01/2020,0,187.501,43.9,19.754,25063.846,,859,,,,,0.7,25.6,51,,,
64d29d73c7e1b733c9309ac8,LVA,Europe,Latvia,07/01/2020,0,603.03,43.9,19.754,25063.846,,1581,,,,,0.7,25.6,51,,,
64d29d73c7e1b733c9309ac9,LVA,Europe,Latvia,10/01/2020,0,905.626,43.9,19.754,25063.846,,2928,,,,,0.7,25.6,51,,,
64d29d73c7e1b733c9309aca,LVA,Europe,Latvia,01/01/2021,0,19630.898,43.9,19.754,25063.846,,7432,2343,2340,3,,0.7,25.6,51,,,
64d29d73c7e1b733c9309acb,LVA,Europe,Latvia,04/01/2021,0,54595.835,43.9,19.754,25063.846,,13401,146914,121336,25591,7,0.7,25.6,51,,,
64d29d73c7e1b733c9309acc,LVA,Europe,Latvia,07/01/2021,0,74140.277,43.9,19.754,25063.846,,6901,1132395,628779,559674,19,0.7,25.6,51,,,
64d29d73c7e1b733c9309acd,LVA,Europe,Latvia,10/01/2021,0,83637.46,43.9,19.754,25063.846,,22388,1646214,921011,861584,224,0.7,25.6,51,,,
64d29d73c7e1b733c9309ace,LVA,Europe,Latvia,01/01/2022,0,146666.53,43.9,19.754,25063.846,,6634,2555631,1314132,1262514,258549,0.7,25.6,51,,,
64d29d73c7e1b733c9309acf,LVA,Europe,Latvia,04/01/2022,0,427210.057,43.9,19.754,25063.846,,6614,2876763,1343948,1302698,515666,0.7,25.6,51,,,
64d29d73c7e1b733c9309ad0,LVA,Europe,Latvia,07/01/2022,0,449142.844,43.9,19.754,25063.846,,,2894745,1346068,1305796,528868,0.7,25.6,51,,,
64d29d73c7e1b733c9309ad1,LVA,Europe,Latvia,10/01/2022,0,498175.24,43.9,19.754,25063.846,,,,,,,0.7,25.6,51,,,
64d29d73c7e1b733c9309ad2,LVA,Europe,Latvia,01/01/2023,47,525136.519,43.9,19.754,25063.846,,,,,,,0.7,25.6,51,,9829.403,5.864
64d29d73c7e1b733c9309ad3,LVA,Europe,Latvia,04/01/2023,0,526449.569,43.9,19.754,25063.846,,,,,,,0.7,25.6,51,,,
64d29d73c7e1b733c9309ad4,LVA,Europe,Latvia,07/01/2023,0,527223.349,43.9,19.754,25063.846,,,,,,,0.7,25.6,51,,,
64d29d73c7e1b733c9309ad5,LBN,Asia,Lebanon,04/01/2020,1,84.339,31.1,8.514,13367.565,,,,,,,,26.9,40.7,,,
64d29d73c7e1b733c9309ad6,LBN,Asia,Lebanon,07/01/2020,0,323.877,31.1,8.514,13367.565,,,,,,,,26.9,40.7,,,
64d29d73c7e1b733c9309ad7,LBN,Asia,Lebanon,10/01/2020,6,7217.094,31.1,8.514,13367.565,,,,,,,,26.9,40.7,,,
64d29d73c7e1b733c9309ad8,LBN,Asia,Lebanon,01/01/2021,302,33062.197,31.1,8.514,13367.565,,,,,,,,26.9,40.7,,,
64d29d73c7e1b733c9309ad9,LBN,Asia,Lebanon,04/01/2021,50,85322.74,31.1,8.514,13367.565,,,222332,136761,85571,,,26.9,40.7,,,
64d29d73c7e1b733c9309ada,LBN,Asia,Lebanon,07/01/2021,3,99251.623,31.1,8.514,13367.565,,,1359215,914967,444248,,,26.9,40.7,,,
64d29d73c7e1b733c9309adb,LBN,Asia,Lebanon,10/01/2021,9,113708.399,31.1,8.514,13367.565,,,2924037,1615320,1308717,,,26.9,40.7,,,
64d29d73c7e1b733c9309adc,LBN,Asia,Lebanon,01/01/2022,17,132598.169,31.1,8.514,13367.565,,,4380063,2253125,1831440,295498,,26.9,40.7,,,
64d29d73c7e1b733c9309add,LBN,Asia,Lebanon,04/01/2022,6,198944.978,31.1,8.514,13367.565,,,,,,,,26.9,40.7,,,
64d29d73c7e1b733c9309ade,LBN,Asia,Lebanon,07/01/2022,1,202595.786,31.1,8.514,13367.565,,,,,,,,26.9,40.7,,,
64d29d73c7e1b733c9309adf,LBN,Asia,Lebanon,10/01/2022,1,221468.433,31.1,8.514,13367.565,,,,,,,,26.9,40.7,,,
64d29d73c7e1b733c9309ae0,LBN,Asia,Lebanon,01/01/2023,0,222744.084,31.1,8.514,13367.565,,,,,,,,26.9,40.7,,,
64d29d73c7e1b733c9309ae1,LBN,Asia,Lebanon,04/01/2023,0,224911.216,31.1,8.514,13367.565,,,,,,,,26.9,40.7,,,
64d29d73c7e1b733c9309ae2,LBN,Asia,Lebanon,07/01/2023,0,225611.978,31.1,8.514,13367.565,,,,,,,,26.9,40.7,,,
64d29d73c7e1b733c9309ae3,LSO,Africa,Lesotho,04/01/2020,0,,22.2,4.506,2851.153,2.117,,,,,,59.6,0.4,53.9,,,
64d29d73c7e1b733c9309ae4,LSO,Africa,Lesotho,07/01/2020,0,12.577,22.2,4.506,2851.153,2.117,,,,,,59.6,0.4,53.9,,,
64d29d73c7e1b733c9309ae5,LSO,Africa,Lesotho,10/01/2020,1,691.726,22.2,4.506,2851.153,2.117,,,,,,59.6,0.4,53.9,,,
64d29d73c7e1b733c9309ae6,LSO,Africa,Lesotho,01/01/2021,0,1117.604,22.2,4.506,2851.153,2.117,,,,,,59.6,0.4,53.9,,,
64d29d73c7e1b733c9309ae7,LSO,Africa,Lesotho,04/01/2021,0,4643.022,22.2,4.506,2851.153,2.117,,,,,,59.6,0.4,53.9,,,
64d29d73c7e1b733c9309ae8,LSO,Africa,Lesotho,07/01/2021,0,4950.937,22.2,4.506,2851.153,2.117,,,,,,59.6,0.4,53.9,,,
64d29d73c7e1b733c9309ae9,LSO,Africa,Lesotho,10/01/2021,1,9246.144,22.2,4.506,2851.153,2.117,,,,,,59.6,0.4,53.9,,,
64d29d73c7e1b733c9309aea,LSO,Africa,Lesotho,01/01/2022,0,12904.703,22.2,4.506,2851.153,2.117,,,,,,59.6,0.4,53.9,,,
64d29d73c7e1b733c9309aeb,LSO,Africa,Lesotho,04/01/2022,0,14272.543,22.2,4.506,2851.153,2.117,1108,,,,,59.6,0.4,53.9,,,
64d29d73c7e1b733c9309aec,LSO,Africa,Lesotho,07/01/2022,0,14776.484,22.2,4.506,2851.153,2.117,,,,,,59.6,0.4,53.9,,,
64d29d73c7e1b733c9309aed,LSO,Africa,Lesotho,10/01/2022,0,14957.764,22.2,4.506,2851.153,2.117,,,,,,59.6,0.4,53.9,,,
64d29d73c7e1b733c9309aee,LSO,Africa,Lesotho,01/01/2023,0,14957.764,22.2,4.506,2851.153,2.117,,,,,,59.6,0.4,53.9,,,
64d29d73c7e1b733c9309aef,LSO,Africa,Lesotho,04/01/2023,0,14957.764,22.2,4.506,2851.153,2.117,,,,,,59.6,0.4,53.9,,,
64d29d73c7e1b733c9309af0,LSO,Africa,Lesotho,07/01/2023,0,14957.764,22.2,4.506,2851.153,2.117,,,,,,59.6,0.4,53.9,,,
64d29d73c7e1b733c9309af1,LBR,Africa,Liberia,04/01/2020,0,1.32,19.2,3.057,752.788,1.188,,,,,,38.6,1.5,18.1,,,
64d29d73c7e1b733c9309af2,LBR,Africa,Liberia,07/01/2020,1,151.621,19.2,3.057,752.788,1.188,,,,,,38.6,1.5,18.1,,,
64d29d73c7e1b733c9309af3,LBR,Africa,Liberia,10/01/2020,0,258.548,19.2,3.057,752.788,1.188,,,,,,38.6,1.5,18.1,,,
