_id,iso_code,continent,location,date,stringency_index,median_age,gdp_per_capita,handwashing_facilities,total_cases,total_cases_per_million,total_deaths,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,total_boosters_per_hundred,female_smokers,male_smokers
64d559b6041874b85a874612,IND,Asia,India,23/02/2022,64.4,28.2,6426.674,59.55,42867031,30248.267,512622,1761691159,963841804,779561195,18288160,1.29,1.9,20.6
64d559b6041874b85a874613,IND,Asia,India,24/02/2022,64.38,28.2,6426.674,59.55,42881179,30258.25,512924,1764970949,964304634,782222068,18444247,1.3,1.9,20.6
64d559b6041874b85a874614,IND,Asia,India,25/02/2022,64.37,28.2,6426.674,59.55,42894345,30267.541,513226,1768596814,964818498,785172630,18605686,1.31,1.9,20.6
64d559b6041874b85a874615,IND,Asia,India,26/02/2022,64.35,28.2,6426.674,59.55,42905844,30275.655,513481,1772317897,965336168,788213991,18767738,1.32,1.9,20.6
64d559b6041874b85a874616,IND,Asia,India,27/02/2022,64.34,28.2,6426.674,59.55,42916117,30282.904,513724,1773724815,965531308,789372639,18820868,1.33,1.9,20.6
64d559b6041874b85a874617,IND,Asia,India,28/02/2022,64.33,28.2,6426.674,59.55,42924130,30288.558,513843,1775178647,965733580,790556254,18888813,1.33,1.9,20.6
64d559b6041874b85a874618,IND,Asia,India,01/03/2022,55.07,28.2,6426.674,59.55,42931045,30293.437,514023,1776674379,965923463,791803734,18947182,1.34,1.9,20.6
64d559b6041874b85a874619,IND,Asia,India,02/03/2022,55.06,28.2,6426.674,59.55,42938599,30298.768,514246,1778253673,966125454,793112322,19015897,1.34,1.9,20.6
64d559b6041874b85a87461a,IND,Asia,India,03/03/2022,55.04,28.2,6426.674,59.55,42945160,30303.397,514388,1781445039,966508496,795778169,19158374,1.35,1.9,20.6
64d559b6041874b85a87461b,IND,Asia,India,04/03/2022,55.03,28.2,6426.674,59.55,42951556,30307.91,514589,1784081444,966810216,797997103,19274125,1.36,1.9,20.6
64d559b6041874b85a87461c,IND,Asia,India,05/03/2022,55.02,28.2,6426.674,59.55,42957477,30312.088,514878,1786849348,967153861,800304849,19390638,1.37,1.9,20.6
64d559b6041874b85a87461d,IND,Asia,India,06/03/2022,55.01,28.2,6426.674,59.55,42962953,30315.953,515036,1787845508,967279389,801141086,19425033,1.37,1.9,20.6
64d559b6041874b85a87461e,IND,Asia,India,07/03/2022,55,28.2,6426.674,59.55,42967315,30319.03,515102,1789317128,967460932,802358408,19497788,1.38,1.9,20.6
64d559b6041874b85a87461f,IND,Asia,India,08/03/2022,54.99,28.2,6426.674,59.55,42971308,30321.848,515210,1791553063,967725805,804228336,19598922,1.38,1.9,20.6
64d559b6041874b85a874620,IND,Asia,India,09/03/2022,54.98,28.2,6426.674,59.55,42975883,30325.076,515355,1793520158,967946798,805886615,19686745,1.39,1.9,20.6
64d559b6041874b85a874621,IND,Asia,India,10/03/2022,54.97,28.2,6426.674,59.55,42980067,30328.029,515459,1795443790,968154309,807510151,19779330,1.4,1.9,20.6
64d559b6041874b85a874622,IND,Asia,India,11/03/2022,54.96,28.2,6426.674,59.55,42984261,30330.988,515714,1798217482,968454151,809861857,19901474,1.4,1.9,20.6
64d559b6041874b85a874623,IND,Asia,India,12/03/2022,54.95,28.2,6426.674,59.55,42987875,30333.538,515803,1799411716,968594304,810857880,19959532,1.41,1.9,20.6
64d559b6041874b85a874624,IND,Asia,India,13/03/2022,54.95,28.2,6426.674,59.55,42990991,30335.737,515850,1800720203,968738370,811980554,20001279,1.41,1.9,20.6
64d559b6041874b85a874625,IND,Asia,India,14/03/2022,54.94,28.2,6426.674,59.55,42993494,30337.503,515877,1802515613,968928555,813501336,20085722,1.42,1.9,20.6
64d559b6041874b85a874626,IND,Asia,India,15/03/2022,46.6,28.2,6426.674,59.55,42996062,30339.315,515974,1804173297,969097787,814906002,20169508,1.42,1.9,20.6
64d559b6041874b85a874627,IND,Asia,India,16/03/2022,46.59,28.2,6426.674,59.55,42998938,30341.345,516072,1806005751,969281482,816469839,20254430,1.43,1.9,20.6
64d559b6041874b85a874628,IND,Asia,India,17/03/2022,46.58,28.2,6426.674,59.55,43001477,30343.136,516132,1808015400,970008356,817667068,20339976,1.44,1.9,20.6
64d559b6041874b85a874629,IND,Asia,India,18/03/2022,46.58,28.2,6426.674,59.55,43004005,30344.92,516281,1809229692,970523455,818324294,20381943,1.44,1.9,20.6
64d559b6041874b85a87462a,IND,Asia,India,19/03/2022,46.58,28.2,6426.674,59.55,43006080,30346.384,516352,1810472831,971067179,818968798,20436854,1.44,1.9,20.6
64d559b6041874b85a87462b,IND,Asia,India,20/03/2022,46.57,28.2,6426.674,59.55,43007841,30347.627,516479,1811384731,971428124,819491293,20465314,1.44,1.9,20.6
64d559b6041874b85a87462c,IND,Asia,India,21/03/2022,46.57,28.2,6426.674,59.55,43009390,30348.72,516510,1813883509,972808865,820497326,20577318,1.45,1.9,20.6
64d559b6041874b85a87462d,IND,Asia,India,22/03/2022,46.56,28.2,6426.674,59.55,43010971,30349.835,516543,1816439799,974339631,821413590,20686578,1.46,1.9,20.6
64d559b6041874b85a87462e,IND,Asia,India,23/03/2022,46.55,28.2,6426.674,59.55,43012749,30351.09,516605,1820574288,976963865,822790602,20819821,1.47,1.9,20.6
64d559b6041874b85a87462f,IND,Asia,India,24/03/2022,46.55,28.2,6426.674,59.55,43014687,30352.458,516672,1824268730,979236978,824066700,20965052,1.48,1.9,20.6
64d559b6041874b85a874630,IND,Asia,India,25/03/2022,46.54,28.2,6426.674,59.55,43016372,30353.647,516755,1826265830,980435665,824764568,21065597,1.49,1.9,20.6
64d559b6041874b85a874631,IND,Asia,India,26/03/2022,43.06,28.2,6426.674,59.55,43018032,30354.818,520855,1830285290,982687842,826360688,21236760,1.5,1.9,20.6
64d559b6041874b85a874632,IND,Asia,India,27/03/2022,43.06,28.2,6426.674,59.55,43019453,30355.821,521004,1831347741,983190780,826884564,21272397,1.5,1.9,20.6
64d559b6041874b85a874633,IND,Asia,India,28/03/2022,43.06,28.2,6426.674,59.55,43020723,30356.717,521035,1833040014,984051283,827610878,21377853,1.51,1.9,20.6
64d559b6041874b85a874634,IND,Asia,India,29/03/2022,43.06,28.2,6426.674,59.55,43021982,30357.605,521070,1834500657,984838143,828229455,21433059,1.51,1.9,20.6
64d559b6041874b85a874635,IND,Asia,India,30/03/2022,43.06,28.2,6426.674,59.55,43023215,30358.475,521101,1838519822,987012865,829846274,21660683,1.53,1.9,20.6
64d559b6041874b85a874636,IND,Asia,India,31/03/2022,43.06,28.2,6426.674,59.55,43024440,30359.34,521129,1841947045,988846975,831238996,21861074,1.54,1.9,20.6
64d559b6041874b85a874637,IND,Asia,India,01/04/2022,40.28,28.2,6426.674,59.55,43025775,30360.282,521181,1843313964,989520028,831824241,21969695,1.55,1.9,20.6
64d559b6041874b85a87463a,IND,Asia,India,04/04/2022,50.46,28.2,6426.674,59.55,43029044,30362.588,521358,1847000842,991037275,833703203,22260364,1.57,1.9,20.6
64d559b6041874b85a87463b,IND,Asia,India,05/04/2022,50.46,28.2,6426.674,59.55,43029839,30363.149,521416,1848699443,991769822,834507741,22421880,1.58,1.9,20.6
64d559b6041874b85a87463c,IND,Asia,India,06/04/2022,50.46,28.2,6426.674,59.55,43030925,30363.916,521487,1850895496,992728812,835583400,22583284,1.59,1.9,20.6
64d559b6041874b85a87463d,IND,Asia,India,07/04/2022,50.46,28.2,6426.674,59.55,43031958,30364.645,521530,1852472643,993426348,836334675,22711620,1.6,1.9,20.6
64d559b6041874b85a87463e,IND,Asia,India,08/04/2022,50.46,28.2,6426.674,59.55,43033067,30365.427,521573,1853783376,993976391,836977198,22829787,1.61,1.9,20.6
64d559b6041874b85a87463f,IND,Asia,India,09/04/2022,50.46,28.2,6426.674,59.55,43034217,30366.239,521656,1855432129,994642394,837829024,22960711,1.62,1.9,20.6
64d559b6041874b85a874640,IND,Asia,India,10/04/2022,50.46,28.2,6426.674,59.55,43035271,30366.982,521685,1856267473,994940223,838319304,23007946,1.62,1.9,20.6
64d559b6041874b85a874641,IND,Asia,India,11/04/2022,50.46,28.2,6426.674,59.55,43036132,30367.59,521691,1857308103,995287178,838867091,23153834,1.63,1.9,20.6
64d559b6041874b85a874642,IND,Asia,India,12/04/2022,50.46,28.2,6426.674,59.55,43036928,30368.151,521710,1859559964,996097655,840024362,23437947,1.65,1.9,20.6
64d559b6041874b85a874643,IND,Asia,India,13/04/2022,50.46,28.2,6426.674,59.55,43038016,30368.919,521736,1860601312,996471455,840565591,23564266,1.66,1.9,20.6
64d559b6041874b85a874644,IND,Asia,India,14/04/2022,50.46,28.2,6426.674,59.55,43039023,30369.63,521737,1862055068,996934800,841424423,23695845,1.67,1.9,20.6
64d559b6041874b85a874645,IND,Asia,India,15/04/2022,50.46,28.2,6426.674,59.55,43039972,30370.299,521743,1862475218,997038307,841683688,23753223,1.68,1.9,20.6
64d559b6041874b85a874648,IND,Asia,India,18/04/2022,50.46,28.2,6426.674,59.55,43044280,30373.339,521965,1865530788,997831114,843531138,24168536,1.71,1.9,20.6
64d559b6041874b85a874649,IND,Asia,India,19/04/2022,50.46,28.2,6426.674,59.55,43045527,30374.219,521966,1867730851,998395198,844905630,24430023,1.72,1.9,20.6
64d559b6041874b85a87464a,IND,Asia,India,20/04/2022,50.46,28.2,6426.674,59.55,43047594,30375.678,522006,1868475798,998570814,845392713,24512271,1.73,1.9,20.6
64d559b6041874b85a87464b,IND,Asia,India,21/04/2022,50.46,28.2,6426.674,59.55,43049974,30377.357,522062,1870188115,998973861,846509195,24705059,1.74,1.9,20.6
64d559b6041874b85a87464c,IND,Asia,India,22/04/2022,50.46,28.2,6426.674,59.55,43052425,30379.087,522116,1872146953,999458254,847776627,24912072,1.76,1.9,20.6
64d559b6041874b85a87464e,IND,Asia,India,24/04/2022,50.46,28.2,6426.674,59.55,43057545,30382.699,522193,1875857737,1000351588,850179623,25326526,1.79,1.9,20.6
64d559b6041874b85a87464f,IND,Asia,India,25/04/2022,50.46,28.2,6426.674,59.55,43060086,30384.492,522223,1876721584,1000537663,850734842,25449079,1.8,1.9,20.6
64d559b6041874b85a874650,IND,Asia,India,26/04/2022,37.04,28.2,6426.674,59.55,43062569,30386.245,523622,1879171201,1001097348,852356087,25717766,1.81,1.9,20.6
64d559b6041874b85a874651,IND,Asia,India,27/04/2022,37.04,28.2,6426.674,59.55,43065496,30388.31,523654,1881446210,1001622805,853848567,25974838,1.83,1.9,20.6
64d559b6041874b85a874652,IND,Asia,India,28/04/2022,37.04,28.2,6426.674,59.55,43068799,30390.641,523693,1883679480,1002087957,855374676,26216847,1.85,1.9,20.6
64d559b6041874b85a874653,IND,Asia,India,29/04/2022,37.04,28.2,6426.674,59.55,43072176,30393.024,523753,1886979879,1002808022,857622004,26549853,1.87,1.9,20.6
64d559b6041874b85a874654,IND,Asia,India,30/04/2022,37.04,28.2,6426.674,59.55,43075864,30395.626,523803,1888681185,1003162202,858800580,26718403,1.89,1.9,20.6
64d559b6041874b85a874655,IND,Asia,India,01/05/2022,37.04,28.2,6426.674,59.55,43079188,30397.971,523843,1890938196,1003626487,860357368,26954341,1.9,1.9,20.6
64d559b6041874b85a874656,IND,Asia,India,02/05/2022,37.04,28.2,6426.674,59.55,43082345,30400.199,523869,1891772613,1003788869,860909996,27073748,1.91,1.9,20.6
64d559b6041874b85a874657,IND,Asia,India,03/05/2022,37.04,28.2,6426.674,59.55,43084913,30402.011,523889,1893322786,1004092762,861965139,27264885,1.92,1.9,20.6
64d559b6041874b85a874658,IND,Asia,India,04/05/2022,37.04,28.2,6426.674,59.55,43088118,30404.273,523920,1894097635,1004240714,862476076,27380845,1.93,1.9,20.6
64d559b6041874b85a874659,IND,Asia,India,05/05/2022,37.04,28.2,6426.674,59.55,43091393,30406.584,523975,1895735848,1004558311,863597661,27579876,1.95,1.9,20.6
64d559b6041874b85a87465a,IND,Asia,India,06/05/2022,37.04,28.2,6426.674,59.55,43094938,30409.085,524002,1897620959,1004932875,864902000,27786084,1.96,1.9,20.6
64d559b6041874b85a87465b,IND,Asia,India,07/05/2022,37.04,28.2,6426.674,59.55,43098743,30411.77,524024,1899566264,1005329809,866213265,28023190,1.98,1.9,20.6
64d559b6041874b85a87465c,IND,Asia,India,08/05/2022,37.04,28.2,6426.674,59.55,43102194,30414.205,524064,1901414279,1005710091,867476230,28227958,1.99,1.9,20.6
64d559b6041874b85a87465d,IND,Asia,India,09/05/2022,37.04,28.2,6426.674,59.55,43105401,30416.468,524093,1902826009,1005996438,868472858,28356713,2,1.9,20.6
64d559b6041874b85a87465e,IND,Asia,India,10/05/2022,37.04,28.2,6426.674,59.55,43107689,30418.083,524103,1904468335,1006306450,869609528,28552357,2.01,1.9,20.6
64d559b6041874b85a87465f,IND,Asia,India,11/05/2022,37.04,28.2,6426.674,59.55,43110586,30420.127,524157,1906086192,1006617507,870741035,28727650,2.03,1.9,20.6
64d559b6041874b85a874660,IND,Asia,India,12/05/2022,37.04,28.2,6426.674,59.55,43113413,30422.122,524181,1907730016,1006947605,871882669,28899742,2.04,1.9,20.6
64d559b6041874b85a874661,IND,Asia,India,13/05/2022,37.04,28.2,6426.674,59.55,43116254,30424.126,524190,1909303657,1007275333,872953369,29074955,2.05,1.9,20.6
64d559b6041874b85a874662,IND,Asia,India,14/05/2022,37.04,28.2,6426.674,59.55,43119112,30426.143,524201,1910988931,1007616480,874086644,29285807,2.07,1.9,20.6
64d559b6041874b85a874663,IND,Asia,India,15/05/2022,37.04,28.2,6426.674,59.55,43121599,30427.898,524214,1912387924,1007875307,874993288,29519329,2.08,1.9,20.6
64d559b6041874b85a874664,IND,Asia,India,16/05/2022,37.04,28.2,6426.674,59.55,43123801,30429.452,524241,1912934803,1007965027,875350992,29618784,2.09,1.9,20.6
64d559b6041874b85a874665,IND,Asia,India,17/05/2022,37.04,28.2,6426.674,59.55,43125370,30430.559,524260,1914231848,1008179704,876177987,29874157,2.11,1.9,20.6
64d559b6041874b85a874666,IND,Asia,India,18/05/2022,37.04,28.2,6426.674,59.55,43127199,30431.849,524293,1915784498,1008469779,877191280,30123439,2.13,1.9,20.6
64d559b6041874b85a874667,IND,Asia,India,19/05/2022,37.04,28.2,6426.674,59.55,43129563,30433.518,524303,1917330271,1008734547,878236822,30358902,2.14,1.9,20.6
64d559b6041874b85a874668,IND,Asia,India,20/05/2022,37.04,28.2,6426.674,59.55,43131822,30435.112,524323,1918969942,1009044161,879319669,30606112,2.16,1.9,20.6
64d559b6041874b85a874669,IND,Asia,India,21/05/2022,37.04,28.2,6426.674,59.55,43134145,30436.751,524348,1920639056,1009345050,880383946,30910060,2.18,1.9,20.6
64d559b6041874b85a87466a,IND,Asia,India,22/05/2022,37.04,28.2,6426.674,59.55,43136371,30438.321,524413,1922077507,1009567798,881280667,31229042,2.2,1.9,20.6
64d559b6041874b85a87466b,IND,Asia,India,23/05/2022,37.04,28.2,6426.674,59.55,43138393,30439.748,524459,1923079150,1009659072,881893220,31526858,2.22,1.9,20.6
64d559b6041874b85a87466c,IND,Asia,India,24/05/2022,37.04,28.2,6426.674,59.55,43140068,30440.93,524490,1924562314,1009889844,882839026,31833444,2.25,1.9,20.6
64d559b6041874b85a87466d,IND,Asia,India,25/05/2022,37.04,28.2,6426.674,59.55,43142192,30442.429,524507,1925998950,1010112144,883757952,32128854,2.27,1.9,20.6
64d559b6041874b85a87466e,IND,Asia,India,26/05/2022,37.04,28.2,6426.674,59.55,43144820,30444.283,524525,1927492886,1010349257,884740081,32403548,2.29,1.9,20.6
64d559b6041874b85a87466f,IND,Asia,India,27/05/2022,37.04,28.2,6426.674,59.55,43147530,30446.196,524539,1929071592,1010616593,885750071,32704928,2.31,1.9,20.6
64d559b6041874b85a874670,IND,Asia,India,28/05/2022,37.04,28.2,6426.674,59.55,43150215,30448.09,524572,1930645136,1010876641,886749725,33018770,2.33,1.9,20.6
64d559b6041874b85a874671,IND,Asia,India,29/05/2022,37.04,28.2,6426.674,59.55,43153043,30450.086,524586,1931892904,1011066751,887503757,33322396,2.35,1.9,20.6
64d559b6041874b85a874672,IND,Asia,India,30/05/2022,37.04,28.2,6426.674,59.55,43155749,30451.995,524611,1932350200,1011133506,887784839,33431855,2.36,1.9,20.6
64d559b6041874b85a874673,IND,Asia,India,31/05/2022,37.04,28.2,6426.674,59.55,43158087,30453.645,524630,1933706281,1011329919,888628256,33748106,2.38,1.9,20.6
64d559b6041874b85a874674,IND,Asia,India,01/06/2022,37.04,28.2,6426.674,59.55,43160832,30455.582,524636,1935937188,1011653553,890032719,34250916,2.42,1.9,20.6
64d559b6041874b85a874675,IND,Asia,India,02/06/2022,37.04,28.2,6426.674,59.55,43164544,30458.201,524641,1936227419,1011693229,890216680,34317510,2.42,1.9,20.6
64d559b6041874b85a874676,IND,Asia,India,03/06/2022,37.04,28.2,6426.674,59.55,43168585,30461.053,524651,1937558468,1011862480,891067632,34628356,2.44,1.9,20.6
64d559b6041874b85a874677,IND,Asia,India,04/06/2022,37.04,28.2,6426.674,59.55,43172547,30463.848,524677,1938863350,1012032729,891909560,34921061,2.46,1.9,20.6
64d559b6041874b85a874678,IND,Asia,India,05/06/2022,37.04,28.2,6426.674,59.55,43176817,30466.861,524692,1939962957,1012178184,892593726,35191047,2.48,1.9,20.6
64d559b6041874b85a874679,IND,Asia,India,06/06/2022,37.04,28.2,6426.674,59.55,43181335,30470.049,524701,1940463971,1012242224,892911908,35309839,2.49,1.9,20.6
64d559b6041874b85a87467a,IND,Asia,India,07/06/2022,37.04,28.2,6426.674,59.55,43185049,30472.67,524708,1941877578,1012433476,893827237,35616865,2.51,1.9,20.6
64d559b6041874b85a87467b,IND,Asia,India,08/06/2022,37.04,28.2,6426.674,59.55,43190282,30476.363,524715,1943533128,1012660415,894908060,35964653,2.54,1.9,20.6
64d559b6041874b85a87467c,IND,Asia,India,09/06/2022,37.04,28.2,6426.674,59.55,43197522,30481.471,524723,1945224141,1012866101,895978207,36379833,2.57,1.9,20.6
64d559b6041874b85a87467d,IND,Asia,India,10/06/2022,37.04,28.2,6426.674,59.55,43205106,30486.823,524747,1946888891,1013087306,897066745,36734840,2.59,1.9,20.6
64d559b6041874b85a87467e,IND,Asia,India,11/06/2022,37.04,28.2,6426.674,59.55,43213435,30492.7,524757,1948512551,1013296239,898119984,37096328,2.62,1.9,20.6
64d559b6041874b85a87467f,IND,Asia,India,12/06/2022,37.04,28.2,6426.674,59.55,43222017,30498.756,524761,1949991113,1013473564,899123575,37393974,2.64,1.9,20.6
64d559b6041874b85a874680,IND,Asia,India,13/06/2022,37.04,28.2,6426.674,59.55,43230101,30504.46,524771,1951184908,1013619662,899977040,37588206,2.65,1.9,20.6
64d559b6041874b85a874681,IND,Asia,India,14/06/2022,37.04,28.2,6426.674,59.55,43236695,30509.113,524777,1952767342,1013813624,901001260,37952458,2.68,1.9,20.6
64d559b6041874b85a874682,IND,Asia,India,15/06/2022,37.04,28.2,6426.674,59.55,43245517,30515.338,524792,1954285339,1013988367,901971812,38325160,2.7,1.9,20.6
64d559b6041874b85a874683,IND,Asia,India,16/06/2022,37.04,28.2,6426.674,59.55,43257730,30523.956,524803,1955954232,1014178043,902972911,38803278,2.74,1.9,20.6
64d559b6041874b85a874684,IND,Asia,India,17/06/2022,37.04,28.2,6426.674,59.55,43270577,30533.021,524817,1957644567,1014376400,904021638,39246529,2.77,1.9,20.6
64d559b6041874b85a874685,IND,Asia,India,18/06/2022,37.04,28.2,6426.674,59.55,43283793,30542.347,524840,1959268288,1014571652,905029095,39667541,2.8,1.9,20.6
64d559b6041874b85a874686,IND,Asia,India,19/06/2022,37.04,28.2,6426.674,59.55,43296692,30551.449,524855,1960498702,1014700077,905759251,40039374,2.83,1.9,20.6
64d559b6041874b85a874687,IND,Asia,India,20/06/2022,37.04,28.2,6426.674,59.55,43309473,30560.467,524873,1960998144,1014753552,906057026,40187566,2.84,1.9,20.6
64d559b6041874b85a874688,IND,Asia,India,21/06/2022,37.04,28.2,6426.674,59.55,43319396,30567.469,524890,1962421213,1014916146,906949409,40555658,2.86,1.9,20.6
64d559b6041874b85a874689,IND,Asia,India,22/06/2022,37.04,28.2,6426.674,59.55,43331645,30576.113,524903,1963796134,1015071082,907810836,40914216,2.89,1.9,20.6
64d559b6041874b85a87468a,IND,Asia,India,23/06/2022,37.04,28.2,6426.674,59.55,43344958,30585.507,524941,1965433440,1015258094,908786223,41389123,2.92,1.9,20.6
64d559b6041874b85a87468b,IND,Asia,India,24/06/2022,37.04,28.2,6426.674,59.55,43362294,30597.74,524954,1966980412,1015453733,909724866,41801813,2.95,1.9,20.6
64d559b6041874b85a87468c,IND,Asia,India,25/06/2022,37.04,28.2,6426.674,59.55,43378234,30608.987,524974,1968671713,1015664024,910723911,42283778,2.98,1.9,20.6
64d559b6041874b85a87468d,IND,Asia,India,26/06/2022,37.04,28.2,6426.674,59.55,43389973,30617.271,524999,1969852777,1015812743,911401679,42638355,3.01,1.9,20.6
64d559b6041874b85a87468e,IND,Asia,India,27/06/2022,37.04,28.2,6426.674,59.55,43407046,30629.318,525020,1970469750,1015877936,911747634,42844180,3.02,1.9,20.6
64d559b6041874b85a87468f,IND,Asia,India,28/06/2022,37.04,28.2,6426.674,59.55,43418839,30637.639,525047,1972351905,1016119457,912802491,43429957,3.06,1.9,20.6
64d559b6041874b85a874690,IND,Asia,India,29/06/2022,37.04,28.2,6426.674,59.55,43433345,30647.875,525077,1973822032,1016311008,913642889,43868135,3.1,1.9,20.6
64d559b6041874b85a874691,IND,Asia,India,30/06/2022,37.04,28.2,6426.674,59.55,43452164,30661.155,525116,1975334761,1016506282,914479703,44348776,3.13,1.9,20.6
64d559b6041874b85a874692,IND,Asia,India,01/07/2022,37.04,28.2,6426.674,59.55,43469234,30673.2,525139,1976570002,1016681915,915190727,44697360,3.15,1.9,20.6
64d559b6041874b85a874693,IND,Asia,India,02/07/2022,37.04,28.2,6426.674,59.55,43486326,30685.26,525168,1977618374,1016823048,915792386,45002940,3.18,1.9,20.6
64d559b6041874b85a874694,IND,Asia,India,03/07/2022,37.04,28.2,6426.674,59.55,43502429,30696.623,525199,1978551059,1016937915,916273442,45339702,3.2,1.9,20.6
64d559b6041874b85a874695,IND,Asia,India,04/07/2022,37.04,28.2,6426.674,59.55,43518564,30708.008,525223,1978918170,1016975834,916469219,45473117,3.21,1.9,20.6
64d559b6041874b85a874696,IND,Asia,India,05/07/2022,37.04,28.2,6426.674,59.55,43531650,30717.242,525242,1980107125,1017136761,917105118,45865246,3.24,1.9,20.6
64d559b6041874b85a874697,IND,Asia,India,06/07/2022,37.04,28.2,6426.674,59.55,43547809,30728.645,525270,1981185072,1017278804,917703086,46203182,3.26,1.9,20.6
64d559b6041874b85a874698,IND,Asia,India,07/07/2022,37.04,28.2,6426.674,59.55,43566739,30742.002,525305,1982580433,1017449332,918417650,46713451,3.3,1.9,20.6
64d559b6041874b85a874699,IND,Asia,India,08/07/2022,37.04,28.2,6426.674,59.55,43585554,30755.279,525343,1984334136,1017673041,919261729,47399366,3.34,1.9,20.6
64d559b6041874b85a87469b,IND,Asia,India,10/07/2022,37.04,28.2,6426.674,59.55,43622651,30781.455,525428,1986908392,1017996645,920505305,48406442,3.42,1.9,20.6
64d559b6041874b85a87469c,IND,Asia,India,11/07/2022,37.04,28.2,6426.674,59.55,43639329,30793.224,525454,1987985218,1018140367,921126136,48718715,3.44,1.9,20.6
64d559b6041874b85a87469d,IND,Asia,India,12/07/2022,37.04,28.2,6426.674,59.55,43652944,30802.831,525474,1989187695,1018273321,921673246,49241128,3.47,1.9,20.6
64d559b6041874b85a87469e,IND,Asia,India,13/07/2022,37.04,28.2,6426.674,59.55,43669850,30814.76,525519,1991240408,1018487175,922618168,50135065,3.54,1.9,20.6
64d559b6041874b85a87469f,IND,Asia,India,14/07/2022,37.04,28.2,6426.674,59.55,43689989,30828.971,525557,1994169877,1018681690,924508543,50979644,3.6,1.9,20.6
64d559b6041874b85a8746a0,IND,Asia,India,15/07/2022,37.04,28.2,6426.674,59.55,43710027,30843.11,525604,1996965088,1018896980,925286833,52781275,3.72,1.9,20.6
64d559b6041874b85a8746a3,IND,Asia,India,18/07/2022,37.04,28.2,6426.674,59.55,43767534,30883.689,525760,2001968030,1019176932,926264730,56526368,3.99,1.9,20.6
64d559b6041874b85a8746a4,IND,Asia,India,19/07/2022,37.04,28.2,6426.674,59.55,43783062,30894.646,525785,2003874710,1019285818,926634838,57954054,4.09,1.9,20.6
64d559b6041874b85a8746a5,IND,Asia,India,20/07/2022,37.04,28.2,6426.674,59.55,43803619,30909.152,525825,2006671447,1019444946,927126118,60100383,4.24,1.9,20.6
64d559b6041874b85a8746a6,IND,Asia,India,21/07/2022,37.04,28.2,6426.674,59.55,43825185,30924.369,525870,2009895110,1019623676,927699477,62571957,4.42,1.9,20.6
64d559b6041874b85a8746a7,IND,Asia,India,22/07/2022,37.04,28.2,6426.674,59.55,43847065,30939.809,525930,2013731335,1019861177,928450353,65419805,4.62,1.9,20.6
64d559b6041874b85a8746a8,IND,Asia,India,23/07/2022,37.04,28.2,6426.674,59.55,43868476,30954.917,525997,2017443065,1020047447,928991142,68404476,4.83,1.9,20.6
64d559b6041874b85a8746a9,IND,Asia,India,24/07/2022,37.04,28.2,6426.674,59.55,43888755,30969.226,526033,2020403475,1020201502,929485331,70716642,4.99,1.9,20.6
64d559b6041874b85a8746aa,IND,Asia,India,25/07/2022,37.04,28.2,6426.674,59.55,43905621,30981.127,526074,2022304876,1020310719,929894146,72100011,5.09,1.9,20.6
64d559b6041874b85a8746ab,IND,Asia,India,26/07/2022,37.04,28.2,6426.674,59.55,43920451,30991.592,526110,2025484888,1020464203,930240225,74780460,5.28,1.9,20.6
64d559b6041874b85a8746ac,IND,Asia,India,27/07/2022,37.04,28.2,6426.674,59.55,43938764,31004.514,526167,2028636906,1020618374,930769192,77249340,5.45,1.9,20.6
64d559b6041874b85a8746ad,IND,Asia,India,28/07/2022,37.04,28.2,6426.674,59.55,43959321,31019.02,526212,2032936191,1020800260,931350168,80785763,5.7,1.9,20.6
64d559b6041874b85a8746ae,IND,Asia,India,29/07/2022,37.04,28.2,6426.674,59.55,43979730,31033.421,526258,2036654672,1021025081,932013360,83616231,5.9,1.9,20.6
64d559b6041874b85a8746af,IND,Asia,India,30/07/2022,37.04,28.2,6426.674,59.55,44000138,31047.821,526312,2040074302,1021195385,932438658,86440259,6.1,1.9,20.6
64d559b6041874b85a8746b0,IND,Asia,India,31/07/2022,37.04,28.2,6426.674,59.55,44019811,31061.703,526357,2042774905,1021327183,932775394,88672328,6.26,1.9,20.6
64d559b6041874b85a8746b1,IND,Asia,India,01/08/2022,37.04,28.2,6426.674,59.55,44036275,31073.321,526396,2043818288,1021365208,932887740,89565340,6.32,1.9,20.6
64d559b6041874b85a8746b2,IND,Asia,India,02/08/2022,31.48,28.2,6426.674,59.55,44050009,31083.012,526430,2046516773,1021500031,933235740,91781002,6.48,1.9,20.6
64d559b6041874b85a8746b4,IND,Asia,India,04/08/2022,31.48,28.2,6426.674,59.55,44087037,31109.14,526530,2052900354,1021768801,934056723,97074830,6.85,1.9,20.6
64d559b6041874b85a8746b5,IND,Asia,India,05/08/2022,31.48,28.2,6426.674,59.55,44107588,31123.641,526600,2056488272,1021970986,934624191,99893095,7.05,1.9,20.6
64d559b6041874b85a8746b6,IND,Asia,India,06/08/2022,31.48,28.2,6426.674,59.55,44126994,31137.335,526649,2059773065,1022134169,935057847,102581049,7.24,1.9,20.6
64d559b6041874b85a8746b7,IND,Asia,India,07/08/2022,31.48,28.2,6426.674,59.55,44145732,31150.557,526689,2062862077,1022282731,935516836,105062510,7.41,1.9,20.6
